Person.display_name,Person.distinct_id,Person.id,Url / Screen,event,properties.$lib,properties.endLocation,properties.startLocation,timestamp
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=600+N+Ashley+Dr%2C+Tampa%2C+FL+33602%2C+USA&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"600 N Ashley Dr, Tampa, FL 33602, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:52:26.617000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=600+N+Ashley+Dr%2C+Tampa%2C+FL+33602%2C+USA,route_selected,web,"600 N Ashley Dr, Tampa, FL 33602, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:51:01.814000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA,route_selected,web,"6904 Ralston Pl Dr, Tampa, FL 33614, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:50:53.244000Z
019d0420-6158-722a-ad0c-a8e8b70fc857,019d0420-6158-722a-ad0c-a8e8b70fc857,d48d17d7-21fc-573a-ba38-8fc54fc7a37d,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:48:32.501000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&to=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA,route_selected,web,"6904 Ralston Pl Dr, Tampa, FL 33614, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:47:18.378000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T12:47:00.542000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:46:24.215000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-saturday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:46:20.363000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-saturday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=11732+N+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33618%2C+USA,route_selected,web,"11732 N Dale Mabry Hwy, Tampa, FL 33618, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:46:15.012000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-saturday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA,route_selected,web,"406 Mission Hills Ave, Tampa, FL 33617, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:44:22.388000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA&to=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA,route_selected,web,"406 Mission Hills Ave, Tampa, FL 33617, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:43:50.022000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&from=6904+Ralston+Pl+Dr%2C+Tampa%2C+FL+33614%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","6904 Ralston Pl Dr, Tampa, FL 33614, USA",2026-04-05T12:37:56.609000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?from=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA&exclude=true&depart=next-tuesday&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","406 Mission Hills Ave, Tampa, FL 33617, USA",2026-04-05T12:37:50.636000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?from=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA&exclude=true&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&depart=next-tuesday,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","406 Mission Hills Ave, Tampa, FL 33617, USA",2026-04-05T12:35:18.134000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?from=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA&exclude=true&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","406 Mission Hills Ave, Tampa, FL 33617, USA",2026-04-05T12:35:09.935000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?from=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA&exclude=true&to=MacDill+Air+Force+Base%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"9211 Marina Bay Dr, Tampa, FL 33621, USA","406 Mission Hills Ave, Tampa, FL 33617, USA",2026-04-05T12:35:06.818000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:34:36.492000Z
019d5d9d-dc82-705e-af09-747ea41a94a0,019d5d9d-dc82-705e-af09-747ea41a94a0,c5c6ae54-2648-519d-9135-6bd33ddd3bed,https://rushhourplanner.com/?exclude=true&from=1200+Spottail+Ct%2C+Mt+Pleasant%2C+SC+29466%2C+USA&to=217+Maxwell+Ln%2C+Newport+News%2C+VA+23606%2C+USA&depart=tomorrow,route_selected,web,"217 Maxwell Ln, Newport News, VA 23606, USA","1200 Spottail Ct, Mt Pleasant, SC 29466, USA",2026-04-05T12:29:18.398000Z
019d5d9d-dc82-705e-af09-747ea41a94a0,019d5d9d-dc82-705e-af09-747ea41a94a0,c5c6ae54-2648-519d-9135-6bd33ddd3bed,https://rushhourplanner.com/?exclude=true&from=1200+Spottail+Ct%2C+Mt+Pleasant%2C+SC+29466%2C+USA&to=217+Maxwell+Ln%2C+Newport+News%2C+VA+23606%2C+USA,route_selected,web,"217 Maxwell Ln, Newport News, VA 23606, USA","1200 Spottail Ct, Mt Pleasant, SC 29466, USA",2026-04-05T12:29:14.514000Z
019d5d9d-dc82-705e-af09-747ea41a94a0,019d5d9d-dc82-705e-af09-747ea41a94a0,c5c6ae54-2648-519d-9135-6bd33ddd3bed,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:28:40.019000Z
019d5658-0277-7250-ba0a-2e2083d64649,019d5658-0277-7250-ba0a-2e2083d64649,50922644-c496-5bdd-a114-e347536c2e3a,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:19:58.017000Z
019d5658-0277-7250-ba0a-2e2083d64649,019d5658-0277-7250-ba0a-2e2083d64649,50922644-c496-5bdd-a114-e347536c2e3a,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:19:50.715000Z
019d5d8a-13da-79d4-893b-f1fa8350fec7,019d5d8a-13da-79d4-893b-f1fa8350fec7,131f928f-c680-55d6-a0c1-70ea5d03ac40,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T12:07:03.571000Z
019d5d3b-da7a-7e7f-8a77-e138553d01c0,019d5d3b-da7a-7e7f-8a77-e138553d01c0,00cf45b9-9b46-5279-8ac1-82e2b19792b0,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T10:41:36.230000Z
019d5d2e-1ac3-78c4-8b49-ec96439d18b6,019d5d2e-1ac3-78c4-8b49-ec96439d18b6,6a793857-ff1c-5d14-80b1-2833e753a8b4,"https://rushhourplanner.com/?from=3204B+King+Rd,+Barboursville,+WV+25504,+USA&to=25+Nichols+Dr,+Barboursville,+WV+25504,+USA&exclude=true",route_selected,web,"25 Nichols Dr, Barboursville, WV 25504, USA","3204B King Rd, Barboursville, WV 25504, USA",2026-04-05T10:35:31.660000Z
019d5d2e-1ac3-78c4-8b49-ec96439d18b6,019d5d2e-1ac3-78c4-8b49-ec96439d18b6,6a793857-ff1c-5d14-80b1-2833e753a8b4,"https://rushhourplanner.com/?from=3204B+King+Rd,+Barboursville,+WV+25504,+USA&to=25+Nichols+Dr,+Barboursville,+WV+25504,+USA&exclude=true",route_selected,web,,,2026-04-05T10:35:30.900000Z
019d5d2e-1ac3-78c4-8b49-ec96439d18b6,019d5d2e-1ac3-78c4-8b49-ec96439d18b6,6a793857-ff1c-5d14-80b1-2833e753a8b4,https://rushhourplanner.com/?from=3204B+King+Rd%2C+Barboursville%2C+WV+25504%2C+USA&exclude=true&to=25+Nichols+Dr%2C+Barboursville%2C+WV+25504%2C+USA,route_selected,web,"25 Nichols Dr, Barboursville, WV 25504, USA","3204B King Rd, Barboursville, WV 25504, USA",2026-04-05T10:26:52.731000Z
019d5d2e-1ac3-78c4-8b49-ec96439d18b6,019d5d2e-1ac3-78c4-8b49-ec96439d18b6,6a793857-ff1c-5d14-80b1-2833e753a8b4,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T10:26:35.936000Z
01986182-a4a8-7da0-bece-09dcc833bd79,01986182-a4a8-7da0-bece-09dcc833bd79,35542304-d1c4-5c02-96a4-79493a2b71f1,https://rushhourplanner.com/?from=Sidcup%2C+UK&to=Peckham%2C+London%2C+UK&exclude=true,route_selected,web,"Peckham, London, UK","Sidcup, UK",2026-04-05T09:05:59.549000Z
01986182-a4a8-7da0-bece-09dcc833bd79,01986182-a4a8-7da0-bece-09dcc833bd79,35542304-d1c4-5c02-96a4-79493a2b71f1,"https://rushhourplanner.com/?from=Peckham,+London,+UK&to=Sidcup,+UK&exclude=true",route_selected,web,"Sidcup, UK","Peckham, London, UK",2026-04-05T09:05:26.717000Z
01986182-a4a8-7da0-bece-09dcc833bd79,01986182-a4a8-7da0-bece-09dcc833bd79,35542304-d1c4-5c02-96a4-79493a2b71f1,"https://rushhourplanner.com/?from=Peckham,+London,+UK&to=Sidcup,+UK&exclude=true",route_selected,web,,,2026-04-05T09:05:26.234000Z
019d5c9f-38f8-7288-be12-34fdaf048388,019d5c9f-38f8-7288-be12-34fdaf048388,2d237088-3908-5d89-af40-aa2667e23544,https://rushhourplanner.com/?from=1025+Thermal+Ave%2C+San+Diego%2C+CA+92154%2C+USA&exclude=true&to=1640+Camino+Del+Rio+N%2C+San+Diego%2C+CA+92108%2C+USA&depart=tomorrow,route_selected,web,"1640 Camino Del Rio N, San Diego, CA 92108, USA","1025 Thermal Ave, San Diego, CA 92154, USA",2026-04-05T07:50:50.993000Z
019d5c9f-38f8-7288-be12-34fdaf048388,019d5c9f-38f8-7288-be12-34fdaf048388,2d237088-3908-5d89-af40-aa2667e23544,https://rushhourplanner.com/?from=1025+Thermal+Ave%2C+San+Diego%2C+CA+92154%2C+USA&exclude=true&to=1640+Camino+Del+Rio+N%2C+San+Diego%2C+CA+92108%2C+USA,route_selected,web,"1640 Camino Del Rio N, San Diego, CA 92108, USA","1025 Thermal Ave, San Diego, CA 92154, USA",2026-04-05T07:50:45.561000Z
019d5c9f-38f8-7288-be12-34fdaf048388,019d5c9f-38f8-7288-be12-34fdaf048388,2d237088-3908-5d89-af40-aa2667e23544,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T07:50:32.047000Z
019d50c8-fab3-70b5-85f5-022a94b68d40,019d50c8-fab3-70b5-85f5-022a94b68d40,1739dd3f-2383-5ffa-b81e-c09a76f44019,https://rushhourplanner.com/?from=Santa+Barbara%2C+CA%2C+USA&to=Ventura%2C+CA%2C+USA&depart=tomorrow&exclude=true,route_selected,web,"Ventura, CA, USA","Santa Barbara, CA, USA",2026-04-05T06:51:46.269000Z
019d50c8-fab3-70b5-85f5-022a94b68d40,019d50c8-fab3-70b5-85f5-022a94b68d40,1739dd3f-2383-5ffa-b81e-c09a76f44019,"https://rushhourplanner.com/?from=Santa+Barbara,+CA,+USA&to=Ventura,+CA,+USA&depart=tomorrow&exclude=true",route_selected,web,,,2026-04-05T06:51:44.993000Z
019d5c2c-7d2a-7a90-b0bb-b21f4d196691,019d5c2c-7d2a-7a90-b0bb-b21f4d196691,45cc1130-124f-5279-b4b7-ba43044fe65b,"https://rushhourplanner.com/?from=Montrose,+La+Crescenta-Montrose,+CA,+USA&exclude=true&to=Irvine,+CA,+USA",route_selected,web,"Irvine, CA, USA","Montrose, La Crescenta-Montrose, CA, USA",2026-04-05T06:31:09.537000Z
019d5c2c-7d2a-7a90-b0bb-b21f4d196691,019d5c2c-7d2a-7a90-b0bb-b21f4d196691,45cc1130-124f-5279-b4b7-ba43044fe65b,"https://rushhourplanner.com/?from=Montrose,+La+Crescenta-Montrose,+CA,+USA&exclude=true&to=Irvine,+CA,+USA",route_selected,web,,,2026-04-05T06:31:08.747000Z
019d5c56-010f-73f7-af8c-eb79ccf19284,019d5c56-010f-73f7-af8c-eb79ccf19284,35b7add6-c83b-5905-b105-e208e62861ea,https://rushhourplanner.com/?from=Camarillo%2C+CA%2C+USA&exclude=true&to=Anaheim%2C+CA%2C+USA&depart=next-tuesday,route_selected,web,"Anaheim, CA, USA","Camarillo, CA, USA",2026-04-05T06:30:53.232000Z
019d5c56-010f-73f7-af8c-eb79ccf19284,019d5c56-010f-73f7-af8c-eb79ccf19284,35b7add6-c83b-5905-b105-e208e62861ea,https://rushhourplanner.com/?from=Camarillo%2C+CA%2C+USA&exclude=true&to=Anaheim%2C+CA%2C+USA,route_selected,web,"Anaheim, CA, USA","Camarillo, CA, USA",2026-04-05T06:30:45.840000Z
019d5c56-010f-73f7-af8c-eb79ccf19284,019d5c56-010f-73f7-af8c-eb79ccf19284,35b7add6-c83b-5905-b105-e208e62861ea,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T06:30:33.615000Z
019d5c51-2957-75e5-b931-e46899947d7d,019d5c51-2957-75e5-b931-e46899947d7d,ca11f0cd-bb64-52cb-8a47-5b506d01fd12,https://rushhourplanner.com/?from=4424+Woodman+Ave%2C+Sherman+Oaks%2C+CA+91423%2C+USA&exclude=true&to=720+S+Marengo+Ave%2C+Pasadena%2C+CA+91106%2C+USA,route_selected,web,"720 S Marengo Ave, Pasadena, CA 91106, USA","4424 Woodman Ave, Sherman Oaks, CA 91423, USA",2026-04-05T06:25:35.937000Z
019d5c51-2957-75e5-b931-e46899947d7d,019d5c51-2957-75e5-b931-e46899947d7d,ca11f0cd-bb64-52cb-8a47-5b506d01fd12,https://rushhourplanner.com/?from=442&exclude=true,route_selected,web,,,2026-04-05T06:25:16.252000Z
019d5c2c-7d2a-7a90-b0bb-b21f4d196691,019d5c2c-7d2a-7a90-b0bb-b21f4d196691,45cc1130-124f-5279-b4b7-ba43044fe65b,https://rushhourplanner.com/?from=Montrose%2C+La+Crescenta-Montrose%2C+CA%2C+USA&exclude=true&to=Irvine%2C+CA%2C+USA,route_selected,web,"Irvine, CA, USA","Montrose, La Crescenta-Montrose, CA, USA",2026-04-05T05:45:39.565000Z
019d5c2c-7d2a-7a90-b0bb-b21f4d196691,019d5c2c-7d2a-7a90-b0bb-b21f4d196691,45cc1130-124f-5279-b4b7-ba43044fe65b,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T05:45:12.891000Z
019d4faf-55c4-730b-ae6e-71ce9756a435,019d4faf-55c4-730b-ae6e-71ce9756a435,3a8bdc08-ce16-5152-b5b7-4e58bbd0f788,https://rushhourplanner.com/?from=Oak+Park%2C+CA+91377%2C+USA&exclude=true&depart=tomorrow&to=49500+Seminole+Dr%2C+Cabazon%2C+CA+92230%2C+USA,route_selected,web,"49500 Seminole Dr, Cabazon, CA 92230, USA","Oak Park, CA 91377, USA",2026-04-05T05:27:47.030000Z
019d4faf-55c4-730b-ae6e-71ce9756a435,019d4faf-55c4-730b-ae6e-71ce9756a435,3a8bdc08-ce16-5152-b5b7-4e58bbd0f788,"https://rushhourplanner.com/?from=Oak+Park,+CA+91377,+USA&exclude=true&depart=tomorrow&to=49500+Seminole+Dr,+Cabazon,+CA+92230,+USA",route_selected,web,,,2026-04-05T05:27:46.204000Z
019d5bf3-f37b-76c3-83e3-640021c5cfbd,019d5bf3-f37b-76c3-83e3-640021c5cfbd,402417a5-5d3f-5e96-a419-7e24d6c7cbc2,https://rushhourplanner.com/?exclude=true&from=San+Diego%2C+CA%2C+USA&to=Los+Angeles%2C+CA%2C+USA&depart=tomorrow,route_selected,web,"Los Angeles, CA, USA","San Diego, CA, USA",2026-04-05T04:43:49.814000Z
019d5bf3-f37b-76c3-83e3-640021c5cfbd,019d5bf3-f37b-76c3-83e3-640021c5cfbd,402417a5-5d3f-5e96-a419-7e24d6c7cbc2,https://rushhourplanner.com/?exclude=true&from=San+Diego%2C+CA%2C+USA&to=Los+Angeles%2C+CA%2C+USA,route_selected,web,"Los Angeles, CA, USA","San Diego, CA, USA",2026-04-05T04:43:42.875000Z
019d5bf3-f37b-76c3-83e3-640021c5cfbd,019d5bf3-f37b-76c3-83e3-640021c5cfbd,402417a5-5d3f-5e96-a419-7e24d6c7cbc2,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T04:43:27.580000Z
019d5beb-4068-73ff-bb33-6290b61def9b,019d5beb-4068-73ff-bb33-6290b61def9b,7a250d9d-9298-5d59-a28a-33add6b8e713,https://rushhourplanner.com/?from=2765+Reche+Canyon+Rd%2C+Colton%2C+CA+92324%2C+USA&exclude=true&to=Las+Vegas%2C+NV%2C+USA&depart=tomorrow,route_selected,web,"Las Vegas, NV, USA","2765 Reche Canyon Rd, Colton, CA 92324, USA",2026-04-05T04:35:10.985000Z